src_ip,dst_ip,src_port,dst_port,protocol,app,domain,packets,bytes,start_ts,status,country
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,300,33991,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2450,3096003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2500,3159703,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2550,3223403,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2600,3287103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2650,3350803,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2700,3414503,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2750,3478203,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2800,3541903,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2850,3605603,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2900,3669303,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,350,37860,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2950,3733003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3000,3796703,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3050,3860403,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3100,3924103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3150,3987803,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3200,4051503,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,52661,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,51736,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3250,4115203,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,51736,UDP,DNS,,1,114,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3300,4178903,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3350,4242603,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3400,4306303,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,400,42677,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3450,4370003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3500,4433703,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3550,4497403,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3600,4561103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3650,4624803,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3700,4688503,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3750,4752203,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,52661,UDP,DNS,,1,108,1772215319,FORWARDED,LAN
192.168.51.232,57.144.248.192,55457,443,TCP,Instagram,scontent-fra3-1.cdninstagram.com,1,66,1772215319,FORWARDED,USA
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3800,4815903,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3850,4879603,1772215319,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,250,238755,1772215315,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3900,4943303,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,450,47488,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,3950,5007003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4000,5070703,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4050,5134403,1772215319,FORWARDED,LAN
192.168.51.190,239.255.255.250,59432,1900,UDP,Unknown,,1,179,1772215320,FORWARDED,Unknown
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1600,2007081,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4100,5198103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4150,5261803,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4200,5325503,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4250,5389203,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4300,5452903,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4350,5516603,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,500,51495,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4400,5580303,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4450,5644003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4500,5707703,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4550,5771403,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4600,5835103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4650,5898803,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4700,5962503,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4750,6026203,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4800,6089903,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4850,6153603,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,550,56117,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4900,6217303,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,4950,6281003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5000,6344703,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5050,6408403,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5100,6472103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5150,6535515,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,500,582536,1772215319,FORWARDED,LAN
116.119.107.163,192.168.51.232,443,58184,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,200,229624,1772215319,FORWARDED,LAN
192.168.51.232,57.144.42.192,64815,443,UDP,Instagram,scontent.cdninstagram.com,1,1292,1772215320,FORWARDED,USA
192.168.51.232,57.144.248.192,54061,443,TCP,Instagram,scontent-fra3-1.cdninstagram.com,1,66,1772215320,FORWARDED,USA
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,550,643708,1772215319,FORWARDED,LAN
57.144.248.192,192.168.51.232,443,55457,TCP,Instagram,scontent-fra3-1.cdninstagram.com,1,66,1772215320,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,300,287223,1772215315,FORWARDED,LAN
192.168.50.238,224.0.0.251,5353,5353,UDP,Unknown,,50,6757,1772215248,FORWARDED,Unknown
57.144.42.192,192.168.51.232,443,64815,UDP,Instagram,scontent.cdninstagram.com,1,1274,1772215320,FORWARDED,LAN
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,150,56605,1772215315,FORWARDED,USA
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5200,6590479,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,58059,53,UDP,DNS,,1,83,1772215320,FORWARDED,LAN
192.168.51.232,192.168.3.8,64021,53,UDP,DNS,,1,83,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5250,6654179,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5300,6717879,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,600,60719,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5350,6781579,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5400,6845279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5450,6908979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5500,6972679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5550,7036379,1772215319,FORWARDED,LAN
192.168.51.232,172.31.0.25,50409,53,UDP,DNS,,1,83,1772215320,FORWARDED,LAN
192.168.51.232,172.31.0.25,55683,53,UDP,DNS,,1,83,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5600,7100079,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5650,7163779,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,58059,UDP,DNS,,1,137,1772215320,FORWARDED,LAN
192.168.51.232,57.144.42.192,51048,443,TCP,Facebook,instagram.c10r.facebook.com,1,66,1772215320,FORWARDED,USA
192.168.3.8,192.168.51.232,53,64021,UDP,DNS,,1,202,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5700,7227479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5750,7291179,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5800,7354879,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,650,64584,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5850,7418579,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,50493,53,UDP,DNS,,1,81,1772215320,FORWARDED,LAN
192.168.51.190,224.0.0.252,60029,5355,UDP,Unknown,,1,75,1772215320,FORWARDED,Unknown
192.168.51.232,192.168.3.8,51536,53,UDP,DNS,,1,81,1772215320,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,51536,UDP,DNS,,1,129,1772215320,FORWARDED,LAN
192.168.51.232,57.144.42.145,49949,443,TCP,Facebook,dgw.c10r.facebook.com,1,66,1772215320,FORWARDED,USA
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5900,7482279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,5950,7545979,1772215319,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,350,332459,1772215315,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6000,7609679,1772215319,FORWARDED,LAN
57.144.248.192,192.168.51.232,443,54061,TCP,Instagram,scontent-fra3-1.cdninstagram.com,1,66,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6050,7673379,1772215319,FORWARDED,LAN
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,200,104522,1772215315,FORWARDED,USA
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6100,7737079,1772215319,FORWARDED,LAN
57.144.42.192,192.168.51.232,443,51048,TCP,Facebook,instagram.c10r.facebook.com,1,66,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6150,7800779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6200,7864479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6250,7928179,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6300,7991879,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,700,68467,1772215319,FORWARDED,India
192.168.3.8,192.168.51.232,53,50493,UDP,DNS,,1,113,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6350,8055579,1772215319,FORWARDED,LAN
57.144.42.145,192.168.51.232,443,49949,TCP,Facebook,dgw.c10r.facebook.com,1,66,1772215320,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6400,8119279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6450,8182979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6500,8246679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6550,8310379,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6600,8374079,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6650,8437779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6700,8501479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6750,8565179,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,750,72496,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6800,8628879,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6850,8692579,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6900,8756279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,6950,8819979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7000,8883679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7050,8947379,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7100,9011079,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7150,9074779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7200,9138479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7250,9202179,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,800,76367,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7300,9265879,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7350,9329579,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7400,9393279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7450,9456979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7500,9520679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7550,9584379,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7600,9648079,1772215319,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,400,369695,1772215315,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7650,9711779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7700,9775479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7750,9839179,1772215319,FORWARDED,LAN
192.168.52.124,224.0.0.252,53861,5355,UDP,Unknown,,1,75,1772215320,FORWARDED,Unknown
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,850,80238,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7800,9902879,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7850,9966579,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7900,10030279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,7950,10093979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8000,10157679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8050,10221379,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8100,10285079,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8150,10348779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8200,10412479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8250,10476179,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,900,84098,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8300,10539879,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8350,10603579,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8400,10667279,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8450,10730979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8500,10794679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8550,10858379,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8600,10922079,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8650,10985779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8700,11049479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8750,11113179,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,950,87963,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8800,11176879,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8850,11240579,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8900,11304279,1772215319,FORWARDED,LAN
192.168.50.101,224.0.0.251,5353,5353,UDP,Unknown,,1,90,1772215321,FORWARDED,Unknown
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,8950,11367979,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9000,11431679,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9050,11495379,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9100,11559079,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9150,11622779,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9200,11686479,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9250,11750179,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1000,91900,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9300,11813879,1772215319,FORWARDED,LAN
